path,label,status,split_gap
numbers/375_crop_0.jpg,74,labeled,3
numbers/376_crop_0.jpg,81,labeled,3
numbers/378_crop_0.jpg,84,labeled,3
numbers/379_crop_0.jpg,84,labeled,3
numbers/38(2)_crop_0.jpg,68,labeled,3
numbers/380_crop_0.jpg,24,labeled,3
numbers/381_crop_0.jpg,89,labeled,3
numbers/382_crop_0.jpg,87,labeled,3
numbers/39(2)_crop_0.jpg,54,labeled,3
numbers/390_crop_0.jpg,40,labeled,3
numbers/395_crop_0.jpg,67,labeled,3
numbers/397_crop_0.jpg,75,labeled,3
numbers/398_crop_0.jpg,90,labeled,3
numbers/399(2)_crop_0.jpg,65,labeled,3
numbers/3_2.jpg,41,labeled,3
numbers/3_crop_0.jpg,29,labeled,3
numbers/40(2)_crop_0.jpg,90,labeled,3
numbers/400_crop_0.jpg,29,labeled,3
numbers/401_crop_0.jpg,85,labeled,3
numbers/402_crop_0.jpg,86,labeled,3
numbers/403_crop_0.jpg,93,labeled,3
numbers/406(2)_crop_0.jpg,65,labeled,3
numbers/406_crop_0.jpg,98,labeled,3
numbers/408_crop_0.jpg,61,labeled,3
numbers/41-2.jpg,41,labeled,3
numbers/41-3.jpg,41,labeled,3
numbers/41-4.jpg,41,labeled,3
numbers/41-5.jpg,41,labeled,3
numbers/41-6.jpg,41,labeled,3
numbers/41.jpg,41,labeled,3
numbers/410(2)_crop_0.jpg,65,labeled,3
numbers/410_crop_0.jpg,48,labeled,3
numbers/413_crop_0.jpg,78,labeled,3
numbers/415_crop_0.jpg,90,labeled,3
numbers/416_crop_0.jpg,84,labeled,3
numbers/417(2)_crop_0.jpg,68,labeled,3
numbers/417_crop_0.jpg,91,labeled,3
numbers/418_crop_0.jpg,95,labeled,3
numbers/419(2)_crop_0.jpg,65,labeled,3
numbers/41_crop_0.jpg,84,labeled,3
numbers/42(2)_crop_0.jpg,93,labeled,3
numbers/420(2)_crop_0.jpg,68,labeled,3
numbers/421_crop_0.jpg,82,labeled,3
numbers/425_crop_0.jpg,69,labeled,3
numbers/426_crop_0.jpg,81,labeled,3
numbers/427_crop_0.jpg,79,labeled,3
numbers/428_crop_0.jpg,84,labeled,3
numbers/429_crop_0.jpg,84,labeled,3
numbers/432_crop_0.jpg,87,labeled,3
numbers/434(2)_crop_0.jpg,65,labeled,3
numbers/435_crop_0.jpg,39,labeled,3
numbers/436_crop_0.jpg,51,labeled,3
numbers/438_crop_0.jpg,48,labeled,3
numbers/440(2)_crop_0.jpg,78,labeled,3
numbers/440_crop_0.jpg,47,labeled,3
numbers/442_crop_0.jpg,90,labeled,3
numbers/443_crop_0.jpg,84,labeled,3
numbers/444_crop_0.jpg,91,labeled,3
numbers/446(2)_crop_0.jpg,37,labeled,3
numbers/446_crop_0.jpg,27,labeled,3
numbers/447_crop_0.jpg,48,labeled,3
numbers/448(2)_crop_0.jpg,82,labeled,3
numbers/450_crop_0.jpg,39,labeled,3
numbers/451(2)_crop_0.jpg,51,labeled,3
numbers/452_crop_0.jpg,52,labeled,3
numbers/453_crop_0.jpg,48,labeled,3
numbers/455_crop_0.jpg,67,labeled,3
numbers/456(2)_crop_0.jpg,71,labeled,3
numbers/457_crop_0.jpg,47,labeled,3
numbers/458_crop_0.jpg,78,labeled,3
numbers/459(2)_crop_0.jpg,90,labeled,3
numbers/461_crop_0.jpg,48,labeled,3
numbers/462(2)_crop_0.jpg,89,labeled,3
numbers/464(2)_crop_0.jpg,93,labeled,3
numbers/465_crop_0.jpg,47,labeled,3
numbers/467(2)_crop_0.jpg,98,labeled,3
numbers/467_crop_0.jpg,48,labeled,3
numbers/474_crop_0.jpg,48,labeled,3
numbers/477_crop_0.jpg,27,labeled,3
numbers/479_crop_0.jpg,47,labeled,3
numbers/48(2)_crop_0.jpg,39,labeled,3
numbers/485_crop_0.jpg,47,labeled,3
numbers/493_crop_0.jpg,27,labeled,3
numbers/494_crop_0.jpg,47,labeled,3
numbers/497_crop_0.jpg,27,labeled,3
numbers/49_crop_0.jpg,64,labeled,3
numbers/4_1.jpg,91,labeled,3
numbers/50(2)_crop_0.jpg,68,labeled,3
numbers/505_crop_0.jpg,48,labeled,3
numbers/51(2)_crop_0.jpg,84,labeled,3
numbers/513_crop_0.jpg,27,labeled,3
numbers/514_crop_0.jpg,47,labeled,3
numbers/516_crop_0.jpg,48,labeled,3
numbers/519_crop_0.jpg,27,labeled,3
numbers/52(2)_crop_0.jpg,90,labeled,3
numbers/526_crop_0.jpg,47,labeled,3
numbers/53(2)_crop_0.jpg,29,labeled,3
numbers/530_crop_0.jpg,48,labeled,3
numbers/534_crop_0.jpg,27,labeled,3
numbers/535_crop_0.jpg,47,labeled,3
numbers/537_crop_0.jpg,27,labeled,3
numbers/54(2)_crop_0.jpg,93,labeled,3
numbers/540_crop_0.jpg,48,labeled,3
numbers/545_crop_0.jpg,27,labeled,3
numbers/548_crop_0.jpg,48,labeled,3
numbers/553_crop_0.jpg,27,labeled,3
numbers/554_crop_0.jpg,46,labeled,3
numbers/557_crop_0.jpg,48,labeled,3
numbers/56(2)_crop_0.jpg,98,labeled,3
numbers/560_crop_0.jpg,27,labeled,3
numbers/561_crop_0.jpg,46,labeled,3
numbers/564_crop_0.jpg,48,labeled,3
numbers/567_crop_0.jpg,27,labeled,3
numbers/57(2)_crop_0.jpg,48,labeled,3
numbers/571_crop_0.jpg,48,labeled,3
numbers/578_crop_0.jpg,48,labeled,3
numbers/579_crop_0.jpg,47,labeled,3
numbers/584_crop_0.jpg,47,labeled,3
numbers/589_crop_0.jpg,48,labeled,3
numbers/59(2)_crop_0.jpg,80,labeled,3
numbers/595_crop_0.jpg,48,labeled,3
numbers/596_crop_0.jpg,47,labeled,3
numbers/597_crop_0.jpg,27,labeled,3
numbers/5_2.jpg,41,labeled,3
numbers/60(2)_crop_0.jpg,90,labeled,3
numbers/600_crop_0.jpg,47,labeled,3
numbers/601_crop_0.jpg,27,labeled,3
numbers/618_crop_0.jpg,47,labeled,3
numbers/619_crop_0.jpg,27,labeled,3
numbers/62(2)_crop_0.jpg,92,labeled,3
numbers/624_crop_0.jpg,47,labeled,3
numbers/625_crop_0.jpg,27,labeled,3
numbers/630_crop_0.jpg,27,labeled,3
numbers/631_crop_0.jpg,47,labeled,3
numbers/635_crop_0.jpg,27,labeled,3
numbers/636_0_processed.png,71,labeled,3
numbers/636_crop_0.jpg,47,labeled,3
numbers/638_crop_0.jpg,36,labeled,3
numbers/639_0_processed.png,71,labeled,3
numbers/643_0_processed.png,71,labeled,3
numbers/643_crop_0.jpg,47,labeled,3
numbers/648_crop_0.jpg,27,labeled,3
numbers/65(2)_crop_0.jpg,39,labeled,3
numbers/652_crop_0.jpg,48,labeled,3
numbers/657_crop_0.jpg,27,labeled,3
numbers/662_crop_0.jpg,47,labeled,3
numbers/663_crop_0.jpg,27,labeled,3
numbers/668_crop_0.jpg,27,labeled,3
numbers/669_0_processed.png,38,labeled,3
numbers/669_crop_0.jpg,47,labeled,3
numbers/672_0_processed.png,38,labeled,3
numbers/676_crop_0.jpg,31,labeled,3
numbers/677_0_processed.png,71,labeled,3
numbers/677_crop_0.jpg,47,labeled,3
numbers/678_0_processed.png,71,labeled,3
numbers/678_crop_0.jpg,27,labeled,3
numbers/68(2)_crop_0.jpg,68,labeled,3
numbers/685_0_processed.png,38,labeled,3
numbers/685_crop_0.jpg,27,labeled,3
numbers/687_0_processed.png,38,labeled,3
numbers/692_0_processed.png,38,labeled,3
numbers/692_crop_0.jpg,47,labeled,3
numbers/6_3.jpg,07,labeled,3
numbers/6_crop_0.jpg,90,labeled,3
numbers/70(2)_crop_0.jpg,84,labeled,3
numbers/700_crop_0.jpg,20,labeled,3
numbers/703_crop_0.jpg,36,labeled,3
numbers/705_crop_0.jpg,48,labeled,3
numbers/71(2)_crop_0.jpg,90,labeled,3
numbers/711_crop_0.jpg,20,labeled,3
numbers/72(2)_crop_0.jpg,29,labeled,3
numbers/731_crop_0.jpg,20,labeled,3
numbers/740_crop_0.jpg,20,labeled,3
numbers/746_0_processed.png,71,labeled,3
numbers/749_0_processed.png,71,labeled,3
numbers/75(2)_crop_0.jpg,93,labeled,3
numbers/750_crop_0.jpg,36,labeled,3
numbers/753_crop_0.jpg,48,labeled,3
numbers/758_crop_0.jpg,27,labeled,3
numbers/760_crop_0.jpg,36,labeled,3
numbers/763_crop_0.jpg,48,labeled,3
numbers/765_0_processed.png,38,labeled,3
numbers/768_0_processed.png,38,labeled,3
numbers/77(2)_crop_0.jpg,98,labeled,3
numbers/771_0_processed.png,38,labeled,3
numbers/771_crop_0.jpg,48,labeled,3
numbers/778_crop_0.jpg,48,labeled,3
numbers/78(2)_crop_0.jpg,48,labeled,3
numbers/781_crop_0.jpg,36,labeled,3
numbers/782_crop_0.jpg,48,labeled,3
numbers/789_crop_0.jpg,48,labeled,3
numbers/79(2)_crop_0.jpg,84,labeled,3
numbers/797_crop_0.jpg,31,labeled,3
numbers/7_3.jpg,07,labeled,3
numbers/803_crop_0.jpg,36,labeled,3
numbers/808_crop_0.jpg,31,labeled,3
numbers/815_0_processed.png,71,labeled,3
numbers/815_crop_0.jpg,47,labeled,3
numbers/816_0_processed.png,71,labeled,3
numbers/817_0_processed.png,71,labeled,3
numbers/817_crop_0.jpg,47,labeled,3
numbers/818_0_processed.png,71,labeled,3
numbers/819_0_processed.png,71,labeled,3
numbers/821_0_processed.png,38,labeled,3
numbers/822_0_processed.png,38,labeled,3
numbers/823_0_processed.png,38,labeled,3
numbers/823_crop_0.jpg,47,labeled,3
numbers/824_0_processed.png,38,labeled,3
numbers/825_0_processed.png,38,labeled,3
numbers/83(2)_crop_0.jpg,80,labeled,3
numbers/835_crop_0.jpg,48,labeled,3
numbers/836_crop_0.jpg,27,labeled,3
numbers/838_0_processed.png,09,labeled,3
numbers/839_0_processed.png,09,labeled,3
numbers/84(2)_crop_0.jpg,90,labeled,3
numbers/840_0_processed.png,09,labeled,3
numbers/841_0_processed.png,09,labeled,3
numbers/842_0_processed.png,09,labeled,3
numbers/842_crop_0.jpg,48,labeled,3
numbers/843_0_processed.png,09,labeled,3
numbers/843_crop_0.jpg,27,labeled,3
numbers/844_0_processed.png,09,labeled,3
numbers/844_crop_0.jpg,47,labeled,3
numbers/845_0_processed.png,09,labeled,3
numbers/845_crop_0.jpg,48,labeled,3
numbers/846_0_processed.png,09,labeled,3
numbers/848_0_processed.png,09,labeled,3
numbers/849_0_processed.png,38,labeled,3
numbers/851_0_processed.png,38,labeled,3
numbers/851_crop_0.jpg,47,labeled,3
numbers/852_0_processed.png,38,labeled,3
numbers/852_crop_0.jpg,48,labeled,3
numbers/854_0_processed.png,38,labeled,3
numbers/855_0_processed.png,38,labeled,3
numbers/856_0_processed.png,38,labeled,3
numbers/857_0_processed.png,38,labeled,3
numbers/857_crop_0.jpg,27,labeled,3
numbers/858_0_processed.png,38,labeled,3
numbers/859_0_processed.png,38,labeled,3
numbers/86(2)_crop_0.jpg,92,labeled,3
numbers/860_0_processed.png,38,labeled,3
numbers/861_0_processed.png,38,labeled,3
numbers/862_0_processed.png,38,labeled,3
numbers/863_0_processed.png,38,labeled,3
numbers/864_crop_0.jpg,27,labeled,3
numbers/865_0_processed.png,38,labeled,3
numbers/866_0_processed.png,09,labeled,3
numbers/867_0_processed.png,38,labeled,3
numbers/868_0_processed.png,09,labeled,3
numbers/870_0_processed.png,09,labeled,3
numbers/871_0_processed.png,38,labeled,3
numbers/871_crop_0.jpg,27,labeled,3
numbers/872_0_processed.png,09,labeled,3
numbers/873_0_processed.png,38,labeled,3
numbers/874_0_processed.png,09,labeled,3
numbers/875_0_processed.png,38,labeled,3
numbers/876_0_processed.png,38,labeled,3
numbers/877_0_processed.png,38,labeled,3
numbers/877_crop_0.jpg,47,labeled,3
numbers/878_0_processed.png,38,labeled,3
numbers/878_crop_0.jpg,27,labeled,3
numbers/879_0_processed.png,38,labeled,3
numbers/87_crop_0.jpg,95,labeled,3
numbers/880_0_processed.png,38,labeled,3
numbers/881_0_processed.png,38,labeled,3
numbers/883_0_processed.png,38,labeled,3
numbers/884_0_processed.png,38,labeled,3
numbers/884_crop_0.jpg,47,labeled,3
numbers/885_0_processed.png,38,labeled,3
numbers/885_crop_0.jpg,27,labeled,3
numbers/886_0_processed.png,38,labeled,3
numbers/89(2)_crop_0.jpg,84,labeled,3
numbers/891_crop_0.jpg,47,labeled,3
numbers/894_0_processed.png,09,labeled,3
numbers/895_0_processed.png,09,labeled,3
numbers/896_0_processed.png,09,labeled,3
numbers/897_0_processed.png,09,labeled,3
numbers/898_0_processed.png,09,labeled,3
numbers/899_0_processed.png,09,labeled,3
numbers/8_3.jpg,07,labeled,3
numbers/90(2)_crop_0.jpg,24,labeled,3
numbers/900_0_processed.png,09,labeled,3
numbers/901_0_processed.png,09,labeled,3
numbers/901_crop_0.jpg,48,labeled,3
numbers/902_0_processed.png,09,labeled,3
numbers/903_0_processed.png,09,labeled,3
numbers/904_0_processed.png,38,labeled,3
numbers/905_0_processed.png,38,labeled,3
numbers/906_0_processed.png,38,labeled,3
numbers/906_crop_0.jpg,47,labeled,3
numbers/907_0_processed.png,38,labeled,3
numbers/908_0_processed.png,38,labeled,3
numbers/908_crop_0.jpg,48,labeled,3
numbers/909_0_processed.png,09,labeled,3
numbers/91-1.jpg,91,labeled,3
numbers/91-2.jpg,91,labeled,3
numbers/91-3.jpg,91,labeled,3
numbers/91-4.jpg,91,labeled,3
numbers/91-5.jpg,91,labeled,3
numbers/91-6.jpg,91,labeled,3
numbers/91-7.jpg,91,labeled,3
numbers/91-8.jpg,91,labeled,3
numbers/91-9.jpg,91,labeled,3
numbers/91.jpg,91,labeled,3
numbers/910_0_processed.png,38,labeled,3
numbers/911_0_processed.png,09,labeled,3
numbers/912_0_processed.png,09,labeled,3
numbers/913_0_processed.png,09,labeled,3
numbers/915_0_processed.png,09,labeled,3
numbers/916_0_processed.png,09,labeled,3
numbers/917_0_processed.png,09,labeled,3
numbers/918_0_processed.png,09,labeled,3
numbers/918_crop_0.jpg,27,labeled,3
numbers/919_0_processed.png,09,labeled,3
numbers/919_crop_0.jpg,47,labeled,3
numbers/920_0_processed.png,09,labeled,3
numbers/921_0_processed.png,09,labeled,3
numbers/922_0_processed.png,09,labeled,3
numbers/923_0_processed.png,09,labeled,3
numbers/924_0_processed.png,09,labeled,3
numbers/925_0_processed.png,09,labeled,3
numbers/926_0_processed.png,09,labeled,3
numbers/927_0_processed.png,09,labeled,3
numbers/927_crop_0.jpg,48,labeled,3
numbers/928_0_processed.png,09,labeled,3
numbers/929_0_processed.png,09,labeled,3
numbers/92_crop_0.jpg,37,labeled,3
numbers/930_0_processed.png,09,labeled,3
numbers/930_crop_0.jpg,27,labeled,3
numbers/931_0_processed.png,09,labeled,3
numbers/931_crop_0.jpg,47,labeled,3
numbers/933_crop_0.jpg,48,labeled,3
numbers/936_crop_0.jpg,27,labeled,3
numbers/943_crop_0.jpg,48,labeled,3
numbers/945_crop_0.jpg,27,labeled,3
numbers/948_0_processed.png,38,labeled,3
numbers/949_0_processed.png,38,labeled,3
numbers/949_crop_0.jpg,48,labeled,3
numbers/94_crop_0.jpg,51,labeled,3
numbers/950_0_processed.png,38,labeled,3
numbers/951_0_processed.png,38,labeled,3
numbers/951_crop_0.jpg,48,labeled,3
numbers/952_0_processed.png,38,labeled,3
numbers/953_0_processed.png,38,labeled,3
numbers/953_crop_0.jpg,27,labeled,3
numbers/954_0_processed.png,38,labeled,3
numbers/955_0_processed.png,38,labeled,3
numbers/956_0_processed.png,38,labeled,3
numbers/957_0_processed.png,71,labeled,3
numbers/958_0_processed.png,71,labeled,3
numbers/959_0_processed.png,71,labeled,3
numbers/959_crop_0.jpg,27,labeled,3
numbers/960_0_processed.png,71,labeled,3
numbers/960_crop_0.jpg,46,labeled,3
numbers/961_0_processed.png,38,labeled,3
numbers/962_0_processed.png,71,labeled,3
numbers/963_0_processed.png,71,labeled,3
numbers/964_0_processed.png,38,labeled,3
numbers/965_0_processed.png,71,labeled,3
numbers/966_0_processed.png,71,labeled,3
numbers/966_crop_0.jpg,20,labeled,3
numbers/967_0_processed.png,38,labeled,3
numbers/968_0_processed.png,71,labeled,3
numbers/969_0_processed.png,71,labeled,3
numbers/970_0_processed.png,38,labeled,3
numbers/971_0_processed.png,71,labeled,3
numbers/972_0_processed.png,71,labeled,3
numbers/973_0_processed.png,38,labeled,3
numbers/973_crop_0.jpg,48,labeled,3
numbers/974_0_processed.png,71,labeled,3
numbers/975_0_processed.png,71,labeled,3
numbers/976_0_processed.png,38,labeled,3
numbers/977_0_processed.png,71,labeled,3
numbers/977_crop_0.jpg,48,labeled,3
numbers/978_0_processed.png,71,labeled,3
numbers/978_crop_0.jpg,20,labeled,3
numbers/979_0_processed.png,71,labeled,3
numbers/979_crop_0.jpg,48,labeled,3
numbers/97_crop_0.jpg,,unlabeled,3
numbers/980_0_processed.png,,unlabeled,3
numbers/981_0_processed.png,,unlabeled,3
numbers/982_0_processed.png,,unlabeled,3
numbers/983_crop_0.jpg,,unlabeled,3
numbers/984_crop_0.jpg,,unlabeled,3
numbers/985_0_processed.png,,unlabeled,3
numbers/986_0_processed.png,,unlabeled,3
numbers/987_crop_0.jpg,,unlabeled,3
numbers/988_0_processed.png,,unlabeled,3
numbers/988_crop_0.jpg,,unlabeled,3
numbers/989_0_processed.png,,unlabeled,3
numbers/98_crop_0.jpg,,unlabeled,3
numbers/990_0_processed.png,,unlabeled,3
numbers/990_crop_0.jpg,,unlabeled,3
numbers/991_0_processed.png,,unlabeled,3
numbers/992_0_processed.png,,unlabeled,3
numbers/993_0_processed.png,,unlabeled,3
numbers/993_crop_0.jpg,,unlabeled,3
numbers/994_crop_0.jpg,,unlabeled,3
numbers/995_0_processed.png,,unlabeled,3
numbers/996_0_processed.png,,unlabeled,3
numbers/996_crop_0.jpg,,unlabeled,3
numbers/997_0_processed.png,,unlabeled,3
numbers/997_crop_0.jpg,,unlabeled,3
numbers/998_0_processed.png,,unlabeled,3
numbers/999_0_processed.png,,unlabeled,3
numbers/99_crop_0.jpg,,unlabeled,3
numbers/9_3.jpg,,unlabeled,3
